bus,ARS,ID,station,lng,lat
103,11493,110000391,삼화상운,127.050654,37.62688664
103,8185,107000095,월계2교.참누리아파트,127.0504302,37.62325171
103,8187,107000097,광운초교앞,127.0530251,37.61975492
103,8239,107000522,장위래미안아파트,127.0522655,37.61886384
103,8220,107000130,국민은행장위1동지점,127.0513852,37.61815713
103,8222,107000132,장위1동새마을금고,127.0497293,37.61699338
103,8293,107000197,장곡초교,127.0486325,37.61606453
103,8282,107000186,국민은행장위동지점,127.048835,37.61390538
103,8280,107000184,장위1동치안센터,127.0457891,37.61386024
103,8278,107000182,장위1동주민센터,127.0430413,37.61390581
103,8276,107000180,장위동고개,127.0404891,37.61440623
103,8406,107000516,장위동입구,127.0389901,37.61377184
103,9189,108000101,창문여고앞,127.0360802,37.61214984
103,9190,108000102,숭곡초등학교입구,127.0321633,37.61006595
103,8001,107000001,월곡뉴타운,127.028232,37.60688977
103,8003,107000003,길음뉴타운,127.0241845,37.60360938
103,8005,107000005,미아리고개.미아리예술극장,127.0216801,37.5988125
103,8007,107000007,돈암사거리.성신여대입구,127.018087,37.59377511
103,8175,107000085,삼선동주민센터,127.0144094,37.59065882
103,8177,107000087,성북구청.성북경찰서,127.0173203,37.58829056
103,8179,107000089,보문역,127.019299,37.585282
103,8181,107000091,보문동성당,127.020317,37.583384
103,8183,107000093,보문동주민센터,127.0218797,37.58045694
103,1243,100000147,신설동로터리,127.0229469,37.57585614
103,1044,100000367,동묘앞,127.019639,37.57430372
103,1037,100000365,동대문(흥인지문),127.0124928,37.57216719
103,1022,100000397,종로6가.동대문종합시장,127.0057094,37.57115181
103,1020,100000395,종로5가.광장시장,126.9993199,37.57090764
103,1018,100000393,종로4가.종묘,126.995277,37.57060029
103,1016,100000391,종로3가.탑골공원,126.9899683,37.57038869
103,1014,100000389,종로2가,126.986254,37.57026795
103,1012,100000387,종로1가,126.9813906,37.57026661
103,1010,100000385,광화문,126.9780909,37.57029571
103,1008,100000379,서울역사박물관.경희궁앞,126.970442,37.56933602
103,13039,112000399,경찰청.동북아역사재단,126.9691797,37.56245539
103,2006,101000006,서울역버스환승센터,126.9727727,37.55547526
