bus,ARS,ID,station,lng,lat
150,10340,109000406,도봉산역광역환승센터,127.0443587,37.68994699
150,10001,109000001,도봉산역,127.0454322,37.68919475
150,10003,109000003,도봉한신아파트,127.0459186,37.68405224
150,10005,109000005,서울북부지방법원.검찰청.도봉역성황당,127.0449149,37.67772909
150,10007,109000007,신도봉사거리,127.0441345,37.67329071
150,10019,109000019,신도봉시장.도봉구청.방학북부역,127.0435791,37.66999866
150,10009,109000009,도봉소방서.방학남부역,127.0429434,37.66633771
150,10011,109000011,도봉보건소,127.040748,37.65894194
150,10013,109000013,도봉구민회관,127.0381547,37.65456682
150,10015,109000015,쌍문역,127.0347521,37.64882356
150,10017,109000017,우이1교앞,127.0326524,37.64529302
150,9001,108000001,수유3동우체국,127.0290061,37.64126603
150,9013,108000378,수유(강북구청)역,127.0260369,37.63852004
150,9003,108000003,수유역,127.0240534,37.63670243
150,9005,108000005,수유시장.성신여대미아캠퍼스앞,127.0241828,37.63122907
150,9007,108000007,미아역.신일중고,127.0266556,37.62487126
150,9009,108000009,도봉세무서.성북시장,127.0287005,37.61970957
150,9011,108000011,미아사거리역,127.0300023,37.61376514
150,8001,107000001,월곡뉴타운,127.028232,37.60688977
150,8003,107000003,길음뉴타운,127.0241845,37.60360938
150,8005,107000005,미아리고개.미아리예술극장,127.0216801,37.5988125
150,8007,107000007,돈암사거리.성신여대입구,127.018087,37.59377511
150,8009,107000009,삼선교.한성대학교,127.0092102,37.58988342
150,1005,100000005,혜화동로터리.여운형활동터,127.0016943,37.58622998
150,1003,100000003,명륜3가.성대입구,126.9982902,37.58270882
150,1002,100000002,창경궁.서울대학교병원,126.9965202,37.57917886
150,1198,100000102,원남동,126.9973383,37.57453251
150,1018,100000393,종로4가.종묘,126.995277,37.57060029
150,1016,100000391,종로3가.탑골공원,126.9899683,37.57038869
150,1014,100000389,종로2가,126.986254,37.57026795
150,1012,100000387,종로1가,126.9813906,37.57026661
150,1010,100000385,광화문,126.9780909,37.57029571
150,1008,100000379,서울역사박물관.경희궁앞,126.970442,37.56933602
150,13039,112000399,경찰청.동북아역사재단,126.9691797,37.56245539
150,2004,101000004,서울역버스환승센터,126.9725522,37.55547764
150,3012,102000012,갈월동,126.9716892,37.5495342
150,3010,102000010,숙대입구역,126.972218,37.54375365
150,3008,102000008,삼각지역,126.97408,37.5359959
150,3006,102000006,KT용산지사,126.9704504,37.53211955
150,3004,102000004,신용산역,126.9666335,37.52793675
150,3002,102000002,한강대교북단.LG유플러스,126.9631384,37.52433384
150,3340,102000247,노들섬,126.9585824,37.51738207
150,20014,119000014,노들역,126.9509622,37.51274492
150,20012,119000012,노량진역,126.9447075,37.51388591
150,20010,119000010,노량진수산시장.CTS기독교TV,126.9388586,37.51354384
150,20008,119000008,현대아파트.유한양행,126.9323746,37.51329595
150,20248,119000295,대방역1번출구앞,126.9277043,37.51308296
150,19255,118000170,공군호텔,126.9241763,37.50983958
150,19014,118000014,서울지방병무청,126.9219186,37.50440452
150,19013,118000013,보라매역.동작세무서,126.9201102,37.49895885
150,19012,118000012,보라매공원,126.9165921,37.49702078
150,19011,118000011,경남아너스빌아파트,126.9115565,37.49559414
150,19010,118000010,강남성심병원.대림성모병원,126.9078106,37.49091678
150,19009,118000009,서울영림초등학교,126.9046639,37.48704569
150,17013,116000013,구로디지털단지역,126.9014759,37.48313623
150,18002,117000002,문성초등학교,126.8982792,37.47398358
150,18004,117000004,금천우체국,126.8979024,37.47008181
150,18006,117000006,말미고개,126.8973982,37.46460928
150,18008,117000008,금천구청.금천경찰서,126.899286,37.45767791
150,18134,117000048,시흥사거리.시흥대교,126.8995885,37.45442793
