bus,ARS,ID,station,lng,lat
109,9102,108000014,우이동도선사입구.북한산우이역,127.0128766,37.66256347
109,9103,108000015,우이동성원아파트,127.0134647,37.66078475
109,9105,108000017,진성빌라사거리,127.0138514,37.65903074
109,9106,108000018,서라벌중학교.우이동대우아파트,127.0127316,37.65400976
109,9107,108000019,덕성여대솔밭근린공원,127.0127433,37.65142865
109,9108,108000020,국립4.19민주묘지입구사거리,127.013825,37.64914483
109,9120,108000032,인수동장미원,127.0156603,37.6450726
109,9122,108000034,가오리역,127.0166794,37.64176789
109,9134,108000046,우이초등학교,127.0172629,37.63651786
109,9156,108000068,화계사입구,127.0175718,37.63338163
109,9158,108000070,빨래골입구,127.0179151,37.6298648
109,9160,108000072,롯데마트삼양점.래미안1차아파트,127.0182625,37.62529774
109,9162,108000074,삼양초등학교,127.0189664,37.62327373
109,9164,108000076,강북청소년문화정보도서관입구,127.0202824,37.62165403
109,9166,108000078,삼양동사거리,127.0214008,37.61810554
109,9168,108000080,송천초등학교.미아뉴타운입구,127.0220942,37.61545811
109,8171,107000081,미아초교,127.0220826,37.61153746
109,8173,107000083,길음동동부아파트,127.023378,37.60785733
109,8003,107000003,길음뉴타운,127.0241845,37.60360938
109,8005,107000005,미아리고개.미아리예술극장,127.0216801,37.5988125
109,8007,107000007,돈암사거리.성신여대입구,127.018087,37.59377511
109,8009,107000009,삼선교.한성대학교,127.0092102,37.58988342
109,1228,100000132,혜화역.서울연극센터(장면총리가옥),127.0014345,37.58403777
109,1221,100000125,혜화역.서울대병원입구,127.0019211,37.58106212
109,1222,100000126,방송통신대.이화장,127.0020798,37.5781308
109,1223,100000127,이화동(이화장),127.0007064,37.57605806
109,1172,100000076,창덕궁,126.9886004,37.57742132
109,1295,100000369,안국역.종로경찰서.인사동,126.9848482,37.57631159
109,1202,100000106,조계사,126.9828945,37.57248806
109,1763,100000330,종로1가,126.9804547,37.570265
109,1118,100000023,KT광화문지사,126.9772023,37.5724045
