bus,ARS,ID,station,lng,lat
151,9102,108000014,우이동도선사입구.북한산우이역,127.0128766,37.66256347
151,9103,108000015,우이동성원아파트,127.0134647,37.66078475
151,9105,108000017,진성빌라사거리,127.0138514,37.65903074
151,9106,108000018,서라벌중학교.우이동대우아파트,127.0127316,37.65400976
151,9107,108000019,덕성여대솔밭근린공원,127.0127433,37.65142865
151,9108,108000020,국립4.19민주묘지입구사거리,127.013825,37.64914483
151,9110,108000022,국립4.19민주묘지입구사거리,127.0133931,37.64808912
151,9112,108000024,국립419묘지삼거리.윤극영가옥,127.0105566,37.64629685
151,9114,108000026,인수동백운교회입구,127.0107613,37.64459721
151,9116,108000028,인수중학교,127.0109446,37.64249458
151,9118,108000030,서울영어마을수유캠프국립재활원입구,127.0117777,37.64018447
151,9130,108000042,우이초등학교후문,127.0137146,37.63840216
151,9132,108000044,인수동청수탕입구,127.0130194,37.63730037
151,9263,108000175,한신대학교,127.0131613,37.63538765
151,9137,108000049,화계사입구.한신대학교대학원,127.0139374,37.6338212
151,9139,108000051,수유동삼양탕앞,127.0148962,37.63391465
151,9141,108000053,화계사입구사거리,127.0168546,37.6341063
151,9143,108000055,강북노인종합복지관,127.0189735,37.63429927
151,9145,108000057,신일병원,127.0212025,37.634496
151,9005,108000005,수유시장.성신여대미아캠퍼스앞,127.0241828,37.63122907
151,9007,108000007,미아역.신일중고,127.0266556,37.62487126
151,9009,108000009,도봉세무서.성북시장,127.0287005,37.61970957
151,9011,108000011,미아사거리역,127.0300023,37.61376514
151,8001,107000001,월곡뉴타운,127.028232,37.60688977
151,8003,107000003,길음뉴타운,127.0241845,37.60360938
151,8005,107000005,미아리고개.미아리예술극장,127.0216801,37.5988125
151,8007,107000007,돈암사거리.성신여대입구,127.018087,37.59377511
151,8009,107000009,삼선교.한성대학교,127.0092102,37.58988342
151,1005,100000005,혜화동로터리.여운형활동터,127.0016943,37.58622998
151,1003,100000003,명륜3가.성대입구,126.9982902,37.58270882
151,1002,100000002,창경궁.서울대학교병원,126.9965202,37.57917886
151,1172,100000076,창덕궁,126.9886004,37.57742132
151,1295,100000369,안국역.종로경찰서.인사동,126.9848482,37.57631159
151,1202,100000106,조계사,126.9828945,37.57248806
151,2246,101000141,을지로입구역.광교,126.9826166,37.56755438
151,2140,101000041,롯데백화점,126.9821793,37.56447124
151,2127,101000032,북창동.남대문시장,126.9779335,37.56108129
151,2004,101000004,서울역버스환승센터,126.9725522,37.55547764
151,3012,102000012,갈월동,126.9716892,37.5495342
151,3010,102000010,숙대입구역,126.972218,37.54375365
151,3008,102000008,삼각지역,126.97408,37.5359959
151,3006,102000006,KT용산지사,126.9704504,37.53211955
151,3004,102000004,신용산역,126.9666335,37.52793675
151,3002,102000002,한강대교북단.LG유플러스,126.9631384,37.52433384
151,3340,102000247,노들섬,126.9585824,37.51738207
151,20247,119000290,노들역앞,126.9521461,37.5132434
151,20123,119000030,흑석동효사정앞,126.9611501,37.51137716
151,20125,119000032,흑석역.흑석동빗물펌프장,126.9633145,37.50831935
151,20194,119000101,중앙대학교,126.961299,37.5078097
