bus,ARS,ID,station,lng,lat
401,24460,123000586,서울버스종점,127.1369279,37.48048152
401,24446,123000354,장지공영차고지,127.1359411,37.48048216
401,24448,123000356,아이코리아,127.1332897,37.48097477
401,24464,123000372,송파글마루도서관.버들어린이집,127.1316517,37.48159499
401,24463,123000371,송파파인타운3단지.한림예고,127.1328159,37.48498779
401,24469,123000377,문정3차푸르지오아파트.송파파인타운1단지,127.1335803,37.48666809
401,24490,123000582,문정동래미안아파트남문,127.1303244,37.48886847
401,24327,123000237,문정현대아파트,127.1275982,37.49064298
401,24343,123000252,가윤예식장,127.125271,37.49271861
401,24379,123000288,경찰병원.서울동부고용노동지청,127.1223205,37.49447643
401,24380,123000289,제일오피스텔,127.1198949,37.49311642
401,24386,123000295,가락시장.가락몰,127.1152223,37.49156443
401,24387,123000296,가락시장남문,127.1124541,37.49069771
401,23404,122000297,수서역KT수서지점,127.1007586,37.48714359
401,23406,122000299,궁마을,127.0972204,37.48537242
401,23465,122000348,태화기독교사회복지관,127.0933524,37.48452051
401,23380,122000276,수서삼성아파트앞,127.0909919,37.48438155
401,23381,122000277,일원본동주민센터,127.0847589,37.48344961
401,23382,122000278,푸른마을아파트앞,127.079863,37.482744
401,23362,122000258,연금매점,127.0743951,37.4884024
401,23395,122000291,대치아파트,127.0722868,37.49234249
401,23240,122000137,쌍용아파트,127.0691844,37.49801652
401,23511,122000388,새마을운동중앙회,127.0671134,37.50182456
401,23509,122000386,총회회관.휘문고입구,127.0657482,37.504366
401,23242,122000139,삼성역,127.0641116,37.50742457
401,23197,122000094,삼성역7번출구,127.0625198,37.51033827
401,23192,122000089,봉은사역3번출구.삼성1파출소,127.0599463,37.51503593
401,23172,122000070,청담역.경기고교,127.0565165,37.52002279
401,23173,122000071,진흥아파트,127.0521193,37.51919735
401,23176,122000074,강남구청.강남세무서,127.0473904,37.51831422
401,23177,122000075,청담동래미안아파트,127.0428409,37.51750335
401,23128,122000028,강남구청역,127.040089,37.51689253
401,23129,122000029,세관앞,127.036104,37.51568226
401,23115,122000015,논현동사거리.학동역,127.0297132,37.51371991
401,23116,122000016,영동시장,127.0234945,37.51179894
401,22183,121000107,논현사거리.논현역5번출구,127.0192933,37.51049952
401,22017,121000017,반포역,127.0121019,37.50840125
401,22019,121000019,고속터미널,127.0052627,37.50633499
401,22382,121000303,반포대교남단 한강시민공원입구,127.000223,37.50689335
401,3155,102000061,한강중학교,126.9920733,37.52537977
401,3153,102000059,용산구청.크라운호텔,126.991106,37.53025072
401,3152,102000058,국군재정관리단,126.9868243,37.53712103
401,3149,102000055,이태원동남산대림아파트.용산동아파트,126.9873586,37.53974646
401,3148,102000054,용암초등학교입구.이태원주공아파트,126.9886109,37.54376457
401,2148,101000049,남산3호터널.서울애니메이션센터,126.9825662,37.5595072
401,2142,101000043,롯데영프라자,126.9819218,37.56300813
401,2139,101000040,우리은행종로지점,126.9827971,37.56752226
401,1201,100000105,조계사,126.98307,37.57236082
401,1130,100000035,덕성여중고,126.9819731,37.57573943
401,1126,100000031,세종문화회관,126.9767122,37.57266095
