bus,ARS,ID,station,lng,lat
400,22367,121000289,염곡동구룡사,127.0471527,37.46852722
400,23368,122000264,구룡사입구,127.0506326,37.47183935
400,22307,121000231,언남고포이성당앞,127.0458014,37.4720799
400,22309,121000233,소방서앞,127.0416463,37.47000522
400,22293,121000217,양재2동주민센터.양재꽃시장,127.0392083,37.46949997
400,22295,121000219,언남고교,127.0386338,37.4732828
400,22002,121000002,교육개발원입구,127.0386757,37.47776664
400,22004,121000004,양재역.서초문화예술회관,127.0368255,37.48187093
400,22006,121000006,뱅뱅사거리,127.0329932,37.48689708
400,22008,121000008,래미안아파트.파이낸셜뉴스(중),127.0310112,37.49104273
400,22010,121000010,신분당선강남역,127.0291627,37.49495653
400,22012,121000012,지하철2호선강남역,127.0264182,37.50075699
400,22014,121000014,논현역,127.0237329,37.50636851
400,22016,121000016,신사역,127.0206424,37.51293011
400,23531,122000408,한남대교전망카페,127.0158197,37.52428981
400,3166,102000072,한남5거리,127.009314,37.531398
400,3162,102000068,순천향대학병원,127.0056119,37.53638982
400,3196,102000102,한강진역.블루스퀘어,127.001855,37.540824
400,3194,102000100,한남동새마을금고,127.0003535,37.53682618
400,3192,102000098,이태원119안전센터,126.9966406,37.53470171
400,3283,102000189,이태원역.보광동입구,126.9941437,37.53362991
400,3281,102000187,한국폴리텍1대학,126.9965511,37.53039386
400,3280,102000186,기업은행보광동지점,126.998938,37.52820919
400,3278,102000184,보광동주민센터,127.0005487,37.526484
400,3276,102000182,보광신동아아파트삼성리버빌아파트,127.0021133,37.52470269
400,3275,102000181,동빙고동,126.9969059,37.52110985
400,3273,102000179,서빙고동주민센터,126.9948181,37.52026683
400,3267,102000173,서빙고역교차로,126.9901087,37.52026042
400,3266,102000172,국립중앙박물관용산가족공원,126.9797767,37.52078085
400,3263,102000169,이촌역,126.9738457,37.522535
400,3262,102000168,용산세무서,126.9700688,37.52351114
400,3260,102000166,용산공고,126.9672139,37.52515799
400,3257,102000163,용산푸르지오써밋,126.9647217,37.52730585
400,3258,102000164,용산역광장앞,126.9658951,37.52896371
400,3251,102000157,신용산지하차도,126.9639418,37.53272986
400,3249,102000155,용산전자상가입구,126.9621315,37.53453477
400,3143,102000049,남정초등학교,126.9635192,37.53645236
400,3181,102000087,용산꿈나무종합타운.보건분소,126.9650058,37.53844127
400,3179,102000085,효창공원앞역,126.9620555,37.53925541
400,3240,102000146,국민은행효창동지점,126.9621577,37.54162305
400,3233,102000139,숙명여대정문,126.9640837,37.54507381
400,3232,102000138,숙명여대도서관앞,126.9664724,37.54493913
400,3229,102000135,숙대입구역,126.9706845,37.54441431
400,3208,102000114,남영우체국,126.973242,37.54522536
400,3207,102000113,남영동주민센터,126.9750333,37.54546136
400,3203,102000109,용산중고,126.9782682,37.54677629
400,3201,102000107,후암시장,126.977458,37.5497318
400,2120,101000025,후암삼거리,126.976073,37.55332913
400,2218,101000113,남대문경찰서,126.9736348,37.55381915
400,2122,101000027,숭례문,126.9740061,37.55859746
400,2219,101000114,남대문시장앞.이회영활동터,126.9762193,37.56037765
400,2142,101000043,롯데영프라자,126.9819218,37.56300813
400,2157,101000058,을지로입구.시청입구,126.9811721,37.56606813
400,2132,101000035,시청앞,126.9763191,37.56272336
