bus,ARS,ID,station,lng,lat
420,23350,122000246,주공4단지,127.0690636,37.48360227
420,23353,122000249,개포주공5단지경기여고,127.0672967,37.48665083
420,23354,122000250,개포동역.개포시장,127.066343,37.48849707
420,23239,122000136,대치역6번출구.강남구민회관,127.0642192,37.49276254
420,23233,122000130,은마아파트,127.0627366,37.49555227
420,23263,122000160,은마아파트입구사거리,127.0598771,37.49865616
420,23264,122000161,베스티안병원,127.0567035,37.49758549
420,23265,122000162,한티역2번출구.서울강남고용노동지청,127.0539777,37.49668113
420,23310,122000206,한티역7번출구,127.0514098,37.49581335
420,23311,122000207,역삼중학교.강남세브란스병원,127.0477526,37.49460763
420,23312,122000208,도곡1차아이파크.역삼청소년수련관,127.0418132,37.49275223
420,23291,122000187,역삼럭키아파트.역삼월드메르디앙아파트,127.0387427,37.4917916
420,23294,122000190,뱅뱅사거리.역삼동,127.033618,37.49022135
420,22008,121000008,래미안아파트.파이낸셜뉴스(중),127.0310112,37.49104273
420,22010,121000010,신분당선강남역,127.0291627,37.49495653
420,22012,121000012,지하철2호선강남역,127.0264182,37.50075699
420,22014,121000014,논현역,127.0237329,37.50636851
420,22016,121000016,신사역,127.0206424,37.51293011
420,23531,122000408,한남대교전망카페,127.0158197,37.52428981
420,3166,102000072,한남5거리,127.009314,37.531398
420,3162,102000068,순천향대학병원,127.0056119,37.53638982
420,3160,102000066,서울중부기술교육원.블루스퀘어,127.0034717,37.54152715
420,2209,101000105,국립극장.반얀트리호텔,127.000734,37.551223
420,2203,101000099,장충동.동국대입구,127.0058094,37.56064722
420,2171,101000072,광희동,127.0075739,37.56508379
420,2174,101000075,동대문역사문화공원,127.0089802,37.56762557
420,1023,100000398,동대문역.흥인지문,127.0134621,37.57228008
420,1041,100000366,동묘앞,127.017533,37.573432
420,6027,105000486,신설동역,127.0250862,37.57606586
420,6025,105000484,용두동사거리,127.029999,37.5775089
420,6023,105000482,제기동역.서울약령시,127.037625,37.578081
420,6426,105000488,청량리수산시장,127.041865,37.57901319
420,6019,105000446,청량리역환승센터,127.0456947,37.58041207
420,6114,105000030,서울성심병원,127.0507899,37.58466965
420,6187,105000101,떡전교앞,127.0527049,37.58467426
420,6189,105000103,서울시립대학교앞,127.0540275,37.5827204
420,6191,105000105,전농로터리시장.동부교육지원청,127.0567563,37.57895991
420,6192,105000106,전농우체국앞,127.0576244,37.57649362
420,6195,105000109,청솔우성아파트.답십리시장,127.0574258,37.57410902
420,6197,105000111,답십리1동희망샘교회앞,127.0571156,37.57052364
420,6199,105000113,답십리초등학교앞,127.0569438,37.56862575
420,6201,105000115,황물로사거리,127.0559866,37.56654589
420,6158,105000072,답십리역.동부시장,127.0523792,37.56713468
